DepMap_ID	source	improve_sample_id	improve_chem_id	study	auc	ic50	ec50	ec50se	r2fit	einf	hs	aac1	auc1	dss1
ACH-000205	gCSI	ACH-000205	Drug_501	239878	0.8594		7.18	0.1462	0.8812	0.7347	2.067	0.1516	0.8484	0.0942
ACH-000291	gCSI	ACH-000291	Drug_1163	237443	0.9949		6.543	0.0	-0.0	0.9897	0.0	0.0051	0.9949	0.0
ACH-000330	gCSI	ACH-000330	Drug_883	239252	0.9831		0.0	286.7	0.0831	0.8476	0.1362	0.0163	0.9837	0.0
ACH-000375	gCSI	ACH-000375	Drug_435	240870	0.7903	5.354	5.395	0.1075	0.9404	0.0984	2.287	0.1656	0.8344	0.1464
ACH-000541	gCSI	ACH-000541	Drug_1005	238176	0.9373		6.157	26.44	0.6736	0.8256	4.0	0.0082	0.9918	0.0008
ACH-000456	gCSI	ACH-000456	Drug_1163	237173	0.8935	4.688	4.713	2367.0	0.6987	0.1039	4.0	0.0018	0.9982	0.0
ACH-000820	gCSI	ACH-000820	Drug_1105	238734	0.5875	7.797	7.946	0.0245	0.9918	0.3728	4.0	0.234	0.766	0.2098
ACH-000759	gCSI	ACH-000759	Drug_883	239423	0.7942	5.204	6.089	0.3771	0.9232	0.4111	0.8476	0.1766	0.8234	0.1249
ACH-000663	gCSI	ACH-000663	Drug_501	239868	0.7564		7.403	0.3018	0.7151	0.5704	1.533	0.2703	0.7297	0.2114
ACH-000621	gCSI	ACH-000621	Drug_1214	242652	0.8029		8.332	0.0588	0.9825	0.7271	2.375	0.0951	0.9049	0.0574
ACH-000714	gCSI	ACH-000714	Drug_883	239384	0.7215	5.925	6.125	0.106	0.982	0.2143	1.21	0.2348	0.7652	0.1969
ACH-000231	gCSI	ACH-000231	Drug_1105	238562	0.5151	8.39	8.888	0.0955	0.9694	0.4039	1.44	0.3692	0.6308	0.3181
ACH-000856	gCSI	ACH-000856	Drug_501	239613	0.8039		7.363	0.1676	0.7715	0.6501	4.0	0.2167	0.7833	0.1653
ACH-000958	gCSI	ACH-000958	Drug_883	239542	0.7194		7.931	0.2411	0.8608	0.57	0.7402	0.3175	0.6825	0.2423
ACH-000212	gCSI	ACH-000212	Drug_988	237587	0.4427	7.344	7.344	0.026	0.9972	0.0	1.935	0.3523	0.6477	0.3311
ACH-000017	gCSI	ACH-000017	Drug_795	243136	0.7189	6.688	6.974	0.0251	0.9935	0.4329	3.051	0.1448	0.8552	0.1216
ACH-000222	gCSI	ACH-000222	Drug_795	242820	0.6295	7.311	7.612	0.0185	0.9985	0.3844	2.121	0.26	0.74	0.2257
ACH-000595	gCSI	ACH-000595	Drug_1214	242640	0.7514		9.059	0.1022	0.951	0.7049	1.858	0.1588	0.8412	0.1039
ACH-000906	gCSI	ACH-000906	Drug_1105	238448	0.3897	8.13	8.217	0.0417	0.9944	0.1315	1.519	0.3858	0.6142	0.3535
ACH-000019	gCSI	ACH-000019	Drug_279	241429	0.9395	2.043	2.043	108.2	0.6212	0.0	0.2854	0.0138	0.9862	0.0
ACH-000617	gCSI	ACH-000617	Drug_795	243096	0.5486	7.937	8.056	0.0488	0.9917	0.3321	4.0	0.3598	0.6402	0.331
ACH-000849	gCSI	ACH-000849	Drug_435	241036	0.7401	5.537	5.537	0.1169	0.9943	0.0	0.8686	0.2418	0.7582	0.1973
ACH-001239	gCSI	ACH-001239	Drug_1493	239164	0.4874	7.076	7.076	0.1128	0.9746	0.0	0.8906	0.6174	0.3826	0.5778
ACH-000875	gCSI	ACH-000875	Drug_1105	238483	0.5599	7.593	8.573	0.0876	0.9891	0.4178	0.7998	0.3116	0.6884	0.2478
ACH-000212	gCSI	ACH-000212	Drug_1214	242436	0.5731	7.494	8.76	0.1299	0.9808	0.4568	0.8401	0.2511	0.7489	0.1903
ACH-000073	gCSI	ACH-000073	Drug_988	237647	0.551	6.694	6.694	0.1795	0.9587	0.0	1.401	0.1901	0.8099	0.1617
ACH-001075	gCSI	ACH-001075	Drug_1493	238890	0.4644	7.214	7.214	0.0604	0.9908	0.0	0.9977	0.6538	0.3462	0.6183
ACH-000449	gCSI	ACH-000449	Drug_795	243063	0.3804	7.743	7.745	0.0325	0.9959	0.0073	3.627	0.454	0.546	0.4423
ACH-000478	gCSI	ACH-000478	Drug_1214	242755	0.9263		5.05	382400.0	-0.2734	0.5792	2.314	0.0	1.0	0.0
ACH-000024	gCSI	ACH-000024	Drug_1214	242692	0.401	8.459	8.628	0.0317	0.997	0.2231	1.52	0.3309	0.6691	0.2957
ACH-000877	gCSI	ACH-000877	Drug_988	237629	0.4507	7.296	7.296	0.0256	0.9982	0.0	4.0	0.3397	0.6603	0.3294
ACH-000248	gCSI	ACH-000248	Drug_1005	237974	0.9845		7.14	0.0	-0.0	0.969	0.0	0.0155	0.9845	0.0
ACH-000783	gCSI	ACH-000783	Drug_895	240416	0.954	3.575	3.575	9.776	0.8382	0.0	0.6625	0.0284	0.9716	0.0023
ACH-000877	gCSI	ACH-000877	Drug_795	242880	0.4786	7.399	7.449	0.0122	0.9994	0.0931	1.784	0.3447	0.6553	0.3184
ACH-000667	gCSI	ACH-000667	Drug_883	239319	0.8945		6.642	0.1458	0.9654	0.7605	1.009	0.1035	0.8965	0.0469
ACH-000714	gCSI	ACH-000714	Drug_795	243015	0.4839	7.407	7.51	0.0678	0.9915	0.1178	1.134	0.3507	0.6493	0.3112
ACH-000375	gCSI	ACH-000375	Drug_1163	237244	0.9804		12.0	0.0	-0.0	0.9609	0.0	0.0196	0.9804	0.0
ACH-000965	gCSI	ACH-000965	Drug_1005	238278	0.6734	5.959	5.959	3.187	0.8282	0.0	1.823	0.0382	0.9618	0.0211
ACH-000776	gCSI	ACH-000776	Drug_1087	242287	0.3602	8.013	8.086	0.0689	0.9818	0.0531	0.6708	0.7744	0.2256	0.7494
ACH-000996	gCSI	ACH-000996	Drug_501	239729	0.9415		7.3	1.595	0.2196	0.8934	0.6207	0.0629	0.9371	0.0002
ACH-000048	gCSI	ACH-000048	Drug_1127	241973	0.3293	8.171	8.185	0.02	0.9977	0.0386	2.413	0.6707	0.3293	0.651
ACH-000168	gCSI	ACH-000168	Drug_865	240252	0.3767	7.779	7.784	0.0176	0.9986	0.0117	2.138	0.4621	0.5379	0.4424
ACH-000838	gCSI	ACH-000838	Drug_1087	242008	0.7113	5.482	7.228	0.0938	0.9872	0.4626	0.6451	0.3453	0.6547	0.2739
ACH-000366	gCSI	ACH-000366	Drug_501	239918	0.8013		7.32	0.2949	0.7202	0.641	4.0	0.2183	0.7817	0.1683
ACH-000595	gCSI	ACH-000595	Drug_1005	238199	0.8741	3.12	3.12	54.42	0.3627	0.0	0.2581	0.0651	0.9349	0.0059
ACH-000680	gCSI	ACH-000680	Drug_1105	238741	0.5441	7.526	7.694	0.0373	0.9945	0.2594	1.9	0.2276	0.7724	0.1992
ACH-000478	gCSI	ACH-000478	Drug_988	237906	0.4991	7.101	7.109	0.018	0.9986	0.0332	3.828	0.2809	0.7191	0.2692
ACH-000048	gCSI	ACH-000048	Drug_895	240757	0.6883	5.956	5.97	0.0121	0.9994	0.0508	3.42	0.3162	0.6838	0.3025
ACH-000111	gCSI	ACH-000111	Drug_1105	238502	0.3173	8.17	8.184	0.0846	0.983	0.0206	1.319	0.4269	0.5731	0.3951
ACH-000680	gCSI	ACH-000680	Drug_1087	242375	0.5768	7.022	7.971	0.1008	0.9735	0.3523	0.5581	0.504	0.496	0.4489
ACH-000168	gCSI	ACH-000168	Drug_279	241458	0.5916	6.646	6.665	7700.0	0.1672	0.0803	4.0	0.0012	0.9988	0.0
ACH-000270	gCSI	ACH-000270	Drug_1127	241756	0.6208	7.262	7.445	0.0289	0.9942	0.3396	2.691	0.3327	0.6673	0.3005
ACH-000749	gCSI	ACH-000749	Drug_1493	238840	0.5816	6.517	6.519	0.0375	0.9963	0.0036	1.335	0.4755	0.5245	0.4448
ACH-000270	gCSI	ACH-000270	Drug_883	239341	0.7936		6.707	0.127	0.982	0.5428	0.8447	0.2057	0.7943	0.144
ACH-000470	gCSI	ACH-000470	Drug_1214	242767	0.9282		5.004	1255000.0	-0.4781	0.5715	2.249	0.0	1.0	0.0
ACH-000855	gCSI	ACH-000855	Drug_501	239800	0.8698		7.138	0.1689	0.888	0.7511	1.606	0.1395	0.8605	0.0795
ACH-000297	gCSI	ACH-000297	Drug_988	237688	0.4625	7.225	7.225	0.038	0.9952	0.0	4.0	0.3211	0.6789	0.3108
ACH-000687	gCSI	ACH-000687	Drug_1214	242454	0.5261	8.446	9.035	0.0435	0.994	0.4341	1.495	0.301	0.699	0.2532
ACH-000288	gCSI	ACH-000288	Drug_988	237578	0.3773	7.737	7.737	0.0632	0.9902	0.0	1.317	0.4555	0.5445	0.4245
ACH-000456	gCSI	ACH-000456	Drug_1214	242420	0.7072		9.219	0.1435	0.9641	0.6559	0.8075	0.1981	0.8019	0.1258
ACH-000749	gCSI	ACH-000749	Drug_988	237625	0.4003	7.603	7.603	0.0151	0.9992	0.0015	4.0	0.4196	0.5804	0.4093
ACH-000222	gCSI	ACH-000222	Drug_1087	242010	0.5704	7.078	7.828	0.0691	0.9886	0.3209	0.5941	0.5158	0.4842	0.462
ACH-000505	gCSI	ACH-000505	Drug_865	240289	0.5652	7.767	7.967	0.0378	0.991	0.3425	2.506	0.339	0.661	0.3053
ACH-000824	gCSI	ACH-000824	Drug_1005	238192	0.6797	5.922	5.922	1.731	0.9984	0.0	2.684	0.0204	0.9796	0.0096
ACH-000291	gCSI	ACH-000291	Drug_1105	238656	0.7089		8.036	0.0859	0.973	0.5671	1.635	0.1718	0.8282	0.1287
ACH-000849	gCSI	ACH-000849	Drug_1087	242253	0.7048	5.595	5.595	0.9085	0.9428	0.0	0.4303	0.3118	0.6882	0.2406
ACH-000148	gCSI	ACH-000148	Drug_883	239344	0.9269		5.766	0.4854	0.9147	0.7535	0.875	0.0557	0.9443	0.0155
ACH-000231	gCSI	ACH-000231	Drug_988	237750	0.413	7.554	7.556	0.0219	0.9982	0.0096	4.0	0.404	0.596	0.3933
ACH-000205	gCSI	ACH-000205	Drug_988	237859	0.415	7.674	7.684	0.017	0.999	0.0474	4.0	0.4206	0.5794	0.4081
ACH-000696	gCSI	ACH-000696	Drug_1493	239062	0.5863	6.62	6.665	0.0671	0.9861	0.0687	1.411	0.4798	0.5202	0.4476
ACH-000291	gCSI	ACH-000291	Drug_1127	241880	0.7217		7.594	0.0386	0.9945	0.5353	1.649	0.2521	0.7479	0.2013
ACH-000260	gCSI	ACH-000260	Drug_1127	241933	0.4418	7.763	7.894	0.0583	0.9915	0.1395	1.08	0.5325	0.4675	0.4891
ACH-000356	gCSI	ACH-000356	Drug_1087	242265	0.5301	7.312	7.658	0.051	0.9923	0.2275	0.7617	0.5765	0.4235	0.5295
ACH-000450	gCSI	ACH-000450	Drug_1214	242659	0.5101	8.368	9.418	0.0579	0.9929	0.4449	0.9116	0.348	0.652	0.284
ACH-000796	gCSI	ACH-000796	Drug_1493	239015	0.538	6.77	6.77	0.1572	0.9676	0.0	0.8162	0.5404	0.4596	0.4955
ACH-000366	gCSI	ACH-000366	Drug_1127	241935	0.5273	7.179	7.242	0.0268	0.9972	0.1252	1.979	0.3941	0.6059	0.368
ACH-000183	gCSI	ACH-000183	Drug_988	237787	0.5934	6.44	6.44	0.0245	0.9983	0.0	4.0	0.1157	0.8843	0.1055
ACH-000704	gCSI	ACH-000704	Drug_895	240654	0.6892	5.965	5.985	0.0163	0.9988	0.0603	2.93	0.3166	0.6834	0.3006
ACH-000551	gCSI	ACH-000551	Drug_883	239369	0.954		6.22	0.7645	0.8802	0.8776	0.5602	0.0429	0.9571	0.0
ACH-000820	gCSI	ACH-000820	Drug_865	240342	0.839		7.679	0.184	0.9641	0.737	0.8424	0.1165	0.8835	0.0549
ACH-000696	gCSI	ACH-000696	Drug_988	237847	0.4491	7.312	7.313	0.0111	0.9996	0.0022	3.94	0.3433	0.6567	0.3328
ACH-000824	gCSI	ACH-000824	Drug_895	240605	0.7375	5.64	5.651	0.0043	0.9997	0.0457	3.956	0.238	0.762	0.2265
ACH-000875	gCSI	ACH-000875	Drug_1493	238886	0.6284	6.401	6.439	0.0515	0.9879	0.0858	2.147	0.4169	0.5831	0.394
ACH-000881	gCSI	ACH-000881	Drug_201	243465	0.7095	5.741	5.741	0.0773	0.9931	0.0	1.312	0.203	0.797	0.1727
ACH-000356	gCSI	ACH-000356	Drug_1163	237419	0.9965		11.42	0.0	-0.0	0.993	0.0	0.0035	0.9965	0.0
ACH-000805	gCSI	ACH-000805	Drug_1005	238015	0.9439		8.105	5.679	0.2671	0.9122	0.296	0.0465	0.9535	0.0
ACH-000017	gCSI	ACH-000017	Drug_988	237885	0.4949	7.166	7.18	0.0252	0.9968	0.0469	3.079	0.2948	0.7052	0.28
ACH-000927	gCSI	ACH-000927	Drug_1105	238389	0.5998	7.46	7.661	0.0068	0.9998	0.3441	2.52	0.1957	0.8043	0.1702
ACH-000535	gCSI	ACH-000535	Drug_883	239197	0.845		6.136	0.2363	0.9654	0.5662	0.8516	0.1348	0.8652	0.0822
ACH-000430	gCSI	ACH-000430	Drug_795	243189	0.5772	7.092	7.192	0.0204	0.9981	0.2053	2.293	0.2483	0.7517	0.2246
ACH-000202	gCSI	ACH-000202	Drug_201	243262	0.6516	6.165	6.176	0.0373	0.9934	0.0393	3.418	0.296	0.704	0.2828
ACH-000910	gCSI	ACH-000910	Drug_1087	242252	0.8868		5.845	0.2538	0.9703	0.636	0.7798	0.1153	0.8847	0.0605
ACH-000311	gCSI	ACH-000311	Drug_883	239285	0.8754	2.876	5.227	0.8538	0.9738	0.4682	0.5088	0.0976	0.9024	0.0398
ACH-000717	gCSI	ACH-000717	Drug_1105	238424	0.6889		7.848	0.0076	0.9997	0.515	2.86	0.1685	0.8315	0.1377
ACH-000202	gCSI	ACH-000202	Drug_279	241237	0.9483		12.0	1157.0	0.0047	0.9188	0.0493	0.0476	0.9524	0.0
ACH-000759	gCSI	ACH-000759	Drug_895	240625	0.9089		5.747	0.0641	0.9787	0.6872	4.0	0.0859	0.9141	0.0587
ACH-000984	gCSI	ACH-000984	Drug_988	237710	0.4907	7.058	7.058	0.0179	0.9986	0.0008	4.0	0.2772	0.7228	0.2669
ACH-000205	gCSI	ACH-000205	Drug_1214	242708	0.6604		8.683	0.2269	0.9624	0.5583	0.7014	0.1968	0.8032	0.1297
ACH-000958	gCSI	ACH-000958	Drug_988	237923	0.4276	7.439	7.44	0.023	0.9915	0.0014	4.0	0.3768	0.6232	0.3664
ACH-000733	gCSI	ACH-000733	Drug_1127	241692	0.6458	7.201	8.212	0.0536	0.9849	0.4954	2.014	0.3554	0.6446	0.301
ACH-000915	gCSI	ACH-000915	Drug_988	237744	0.3849	7.701	7.702	0.0079	0.9997	0.0029	3.359	0.4447	0.5553	0.4323
ACH-000811	gCSI	ACH-000811	Drug_501	239921	0.8001		7.09	0.1835	0.8346	0.6119	2.591	0.2126	0.7874	0.1645
ACH-000114	gCSI	ACH-000114	Drug_1493	239126	0.6565	6.175	6.218	0.0416	0.9949	0.0709	1.517	0.3703	0.6297	0.3408
ACH-000859	gCSI	ACH-000859	Drug_1214	242544	0.539	8.35	9.311	0.043	0.9941	0.4758	1.368	0.3165	0.6835	0.2613
ACH-000384	gCSI	ACH-000384	Drug_1214	242775	0.4777	8.743	9.411	0.0579	0.9908	0.4127	1.135	0.3689	0.6311	0.3117
ACH-000621	gCSI	ACH-000621	Drug_1087	242248	0.8205		6.206	0.545	0.9719	0.5367	0.3738	0.1989	0.8011	0.1155
ACH-000219	gCSI	ACH-000219	Drug_279	241187	0.9943		3.965	0.0	-0.0	0.9885	0.0	0.0057	0.9943	0.0
ACH-000820	gCSI	ACH-000820	Drug_1127	241959	0.5827	7.582	7.694	0.0486	0.9919	0.3221	4.0	0.3856	0.6144	0.3563
ACH-000838	gCSI	ACH-000838	Drug_1214	242416	0.7337		8.423	0.0302	0.9934	0.6388	2.727	0.1344	0.8656	0.0981
ACH-000149	gCSI	ACH-000149	Drug_1214	242750	0.8306		8.516	0.1101	0.9783	0.7746	1.159	0.0897	0.9103	0.0388
ACH-000805	gCSI	ACH-000805	Drug_1163	237212	0.9219		8.247	1.149	0.2685	0.8863	0.4597	0.0854	0.9146	0.0024
ACH-000677	gCSI	ACH-000677	Drug_1214	242768	0.7302		8.947	0.1134	0.973	0.6711	1.134	0.1674	0.8326	0.1072
ACH-000820	gCSI	ACH-000820	Drug_883	239541	0.8378		6.469	0.1768	0.9345	0.6059	1.255	0.1522	0.8478	0.1039
ACH-000749	gCSI	ACH-000749	Drug_1127	241658	0.4248	8.034	8.073	0.0318	0.9961	0.1528	4.0	0.5662	0.4338	0.5451
ACH-000409	gCSI	ACH-000409	Drug_1493	239063	0.6915	5.975	6.006	0.0161	0.9988	0.0775	2.309	0.3161	0.6839	0.2959
ACH-000582	gCSI	ACH-000582	Drug_883	239232	0.8492	4.587	4.587	4.7	0.7621	0.0	0.5374	0.0984	0.9016	0.0461
ACH-000759	gCSI	ACH-000759	Drug_435	241032	0.6548	6.305	6.378	0.063	0.984	0.1288	1.778	0.3833	0.6167	0.3549
ACH-000366	gCSI	ACH-000366	Drug_883	239517	0.8104	4.525	6.179	0.2839	0.949	0.4796	0.8404	0.1672	0.8328	0.1136
ACH-000536	gCSI	ACH-000536	Drug_795	242827	0.6547	7.102	7.306	0.0604	0.9816	0.3733	2.919	0.2145	0.7855	0.1884
ACH-000582	gCSI	ACH-000582	Drug_1105	238426	0.4597	8.012	8.123	0.0154	0.9989	0.2137	2.177	0.3299	0.6701	0.3025
ACH-000148	gCSI	ACH-000148	Drug_279	241352	0.9628		0.0	318.0	0.1288	0.5232	0.1641	0.0171	0.9829	0.0
ACH-000759	gCSI	ACH-000759	Drug_501	239824	0.9125		7.216	0.6088	0.4229	0.8367	4.0	0.0948	0.9052	0.0374
ACH-000012	gCSI	ACH-000012	Drug_865	240122	0.5788	7.605	8.265	0.0671	0.9886	0.4068	1.106	0.3512	0.6488	0.2947
ACH-000315	gCSI	ACH-000315	Drug_435	240979	0.9238	4.457	4.457	1643.0	0.6281	0.0031	4.0	0.0029	0.9971	0.0
ACH-000384	gCSI	ACH-000384	Drug_865	240346	0.695		8.287	0.1353	0.9652	0.5717	0.8899	0.2549	0.7451	0.1861
ACH-000633	gCSI	ACH-000633	Drug_1005	238046	0.9425		6.396	0.1431	0.991	0.8559	4.0	0.0151	0.9849	0.0024
ACH-000019	gCSI	ACH-000019	Drug_1493	239016	0.7003	6.142	6.334	0.0779	0.9836	0.2296	1.393	0.3304	0.6696	0.2925
ACH-000248	gCSI	ACH-000248	Drug_1214	242419	0.7226		8.183	0.2716	0.967	0.5998	0.7531	0.1305	0.8695	0.0736
ACH-000364	gCSI	ACH-000364	Drug_895	240761	0.8518	4.823	4.823	0.2463	0.9952	0.0	0.9683	0.0988	0.9012	0.0638
ACH-000541	gCSI	ACH-000541	Drug_1163	237368	1.0		2.643	961.8	0.0	0.8844	1.609	0.0	1.0	0.0
ACH-000311	gCSI	ACH-000311	Drug_279	241294	0.6846	5.889	5.889	43.28	0.3352	0.0	1.059	0.0069	0.9931	0.0
ACH-000024	gCSI	ACH-000024	Drug_1087	242288	0.7644	5.647	5.925	0.0667	0.9922	0.2661	1.19	0.238	0.762	0.1978
ACH-000374	gCSI	ACH-000374	Drug_279	241318	0.9878		4.704	0.0	-0.0	0.9757	0.0	0.0122	0.9878	0.0
ACH-000617	gCSI	ACH-000617	Drug_1163	237444	0.9869		7.778	0.0	-0.0	0.9738	0.0	0.0131	0.9869	0.0
ACH-000329	gCSI	ACH-000329	Drug_895	240421	0.9393		6.082	0.2784	0.5442	0.8251	4.0	0.0634	0.9366	0.0264
ACH-000256	gCSI	ACH-000256	Drug_1105	238431	0.5857	6.473	6.473	1.381	0.9408	0.0	0.6424	0.1158	0.8842	0.0668
ACH-000633	gCSI	ACH-000633	Drug_1493	238855	0.6287	6.228	6.228	0.1165	0.954	0.0	1.467	0.401	0.599	0.3731
ACH-000052	gCSI	ACH-000052	Drug_795	242813	0.3126	8.176	8.179	0.0348	0.9957	0.013	4.0	0.5637	0.4363	0.5526
ACH-000906	gCSI	ACH-000906	Drug_795	242887	0.5347	7.57	7.638	0.0249	0.9978	0.2326	4.0	0.3295	0.6705	0.309
ACH-000910	gCSI	ACH-000910	Drug_865	240229	0.8721		7.78	0.1921	0.8718	0.797	4.0	0.0947	0.9053	0.0489
ACH-000430	gCSI	ACH-000430	Drug_435	241164	0.8689	5.047	5.158	0.0269	0.9939	0.3207	4.0	0.082	0.918	0.0688
ACH-000880	gCSI	ACH-000880	Drug_201	243219	0.7295	5.623	5.623	0.0343	0.9951	0.0	2.082	0.1659	0.8341	0.1464
ACH-000984	gCSI	ACH-000984	Drug_1163	237311	1.0		2.643	961.8	0.0	0.8844	1.609	0.0	1.0	0.0
ACH-000994	gCSI	ACH-000994	Drug_883	239330	0.9802		6.239	20.1	0.1349	0.9525	0.2273	0.0199	0.9801	0.0
ACH-000019	gCSI	ACH-000019	Drug_501	239821	0.6872	6.884	7.247	0.1835	0.8435	0.422	2.224	0.3403	0.6597	0.2975
ACH-000375	gCSI	ACH-000375	Drug_865	240065	0.3951	8.691	8.761	0.0418	0.9931	0.2378	4.0	0.5516	0.4484	0.5231
ACH-000183	gCSI	ACH-000183	Drug_201	243441	0.6178	6.296	6.297	0.0213	0.998	0.0014	2.255	0.3394	0.6606	0.3211
ACH-000052	gCSI	ACH-000052	Drug_279	241191	0.691	6.564	6.666	16960.0	-0.5933	0.3047	4.0	0.0009	0.9991	0.0
ACH-000811	gCSI	ACH-000811	Drug_1087	242347	0.827	3.314	5.901	0.5328	0.9538	0.476	0.5097	0.1853	0.8147	0.1134
ACH-000783	gCSI	ACH-000783	Drug_1005	237998	0.9909		8.53	1.166	0.0479	0.988	1.492	0.008	0.992	0.0
ACH-000473	gCSI	ACH-000473	Drug_883	239493	0.8824	3.418	3.418	10.38	0.8352	0.0	0.3071	0.0967	0.9033	0.0286
ACH-000505	gCSI	ACH-000505	Drug_201	243521	0.7174	5.683	5.683	0.2217	0.9809	0.0	0.9358	0.2041	0.7959	0.1631
ACH-000996	gCSI	ACH-000996	Drug_279	241336	0.996		7.824	0.8253	0.3225	0.9937	4.0	0.0014	0.9986	0.0
ACH-000447	gCSI	ACH-000447	Drug_1005	238075	0.6368	6.836	7.374	0.1457	0.97	0.354	0.9944	0.2355	0.7645	0.1865
ACH-000719	gCSI	ACH-000719	Drug_1127	241907	0.7727		7.04	0.1164	0.967	0.5515	1.305	0.1787	0.8213	0.1314
ACH-000148	gCSI	ACH-000148	Drug_1005	238131	0.8528	5.346	5.574	174.5	0.9998	0.439	4.0	0.0003	0.9997	0.0
ACH-000994	gCSI	ACH-000994	Drug_895	240531	0.872	4.671	4.671	0.2373	0.9975	0.0	0.9411	0.0802	0.9198	0.0462
ACH-000856	gCSI	ACH-000856	Drug_279	241220	0.9609		10.75	2.208	0.0712	0.9587	0.4853	0.0344	0.9656	0.0
ACH-000783	gCSI	ACH-000783	Drug_501	239616	0.8942		7.439	1.222	0.2962	0.8146	0.5931	0.1147	0.8853	0.0347
ACH-000775	gCSI	ACH-000775	Drug_895	240508	0.8888	4.574	4.574	1.097	0.9601	0.0	1.044	0.0604	0.9396	0.0314
ACH-000380	gCSI	ACH-000380	Drug_1493	238980	0.6516	6.09	6.09	0.0169	0.999	0.0	1.8	0.3648	0.6352	0.342
ACH-000974	gCSI	ACH-000974	Drug_501	239922	0.8894		6.99	0.2757	0.6654	0.7781	3.902	0.1157	0.8843	0.0657
ACH-000624	gCSI	ACH-000624	Drug_988	237693	0.5549	6.699	6.703	0.0142	0.9989	0.0121	2.872	0.1825	0.8175	0.168
ACH-000202	gCSI	ACH-000202	Drug_1087	242049	0.9621		0.0	14040.0	0.0019	0.905	0.0255	0.0384	0.9616	0.0
ACH-000637	gCSI	ACH-000637	Drug_988	237785	0.4913	7.137	7.144	0.0038	0.9999	0.0291	3.522	0.2911	0.7089	0.2786
ACH-000856	gCSI	ACH-000856	Drug_988	237591	0.4686	7.188	7.188	0.0517	0.9906	0.0	1.788	0.3119	0.6881	0.289
ACH-000012	gCSI	ACH-000012	Drug_795	242951	0.5981	6.948	7.014	0.0024	0.9999	0.1998	3.352	0.2126	0.7874	0.1953
ACH-000820	gCSI	ACH-000820	Drug_795	243173	0.762	6.349	6.71	0.0037	0.9999	0.473	3.508	0.0982	0.9018	0.0792
ACH-000859	gCSI	ACH-000859	Drug_1087	242139	0.6649	5.606	5.606	1.037	0.9797	0.0	0.2692	0.3638	0.6362	0.2932
ACH-000733	gCSI	ACH-000733	Drug_795	242908	0.4837	7.407	7.437	0.0035	0.9999	0.0986	3.245	0.3395	0.6605	0.3231
ACH-000505	gCSI	ACH-000505	Drug_895	240688	0.6999	5.795	5.812	0.2652	0.9615	0.0158	0.8168	0.3023	0.6977	0.2543
ACH-000775	gCSI	ACH-000775	Drug_1087	242130	0.349	8.649	8.993	0.0546	0.9935	0.1934	0.6167	0.7458	0.2542	0.7176
ACH-000114	gCSI	ACH-000114	Drug_1105	238724	0.5489	8.034	8.37	0.0493	0.9901	0.3805	1.853	0.3	0.7	0.2608
ACH-000073	gCSI	ACH-000073	Drug_1105	238459	0.3177	8.569	8.601	0.0457	0.9889	0.1103	3.317	0.4848	0.5152	0.4662
ACH-000915	gCSI	ACH-000915	Drug_865	240166	0.4698	8.428	8.579	0.0093	0.9995	0.3053	2.717	0.4696	0.5304	0.4333
ACH-000147	gCSI	ACH-000147	Drug_1005	238340	0.9733		6.742	0.2455	0.7846	0.9415	4.0	0.0114	0.9886	0.0
ACH-000674	gCSI	ACH-000674	Drug_1127	241868	0.4752	7.719	7.816	0.0228	0.9976	0.1748	1.935	0.4957	0.5043	0.4642
ACH-000273	gCSI	ACH-000273	Drug_1163	237481	0.8906	3.265	3.265	19.5	0.574	0.0	0.304	0.0897	0.9103	0.0234
ACH-000796	gCSI	ACH-000796	Drug_883	239419	0.8634		7.628	0.8858	0.4502	0.7729	0.6213	0.1504	0.8496	0.0667
ACH-000384	gCSI	ACH-000384	Drug_1087	242373	0.6817	6.045	7.573	0.0633	0.9896	0.4644	0.7509	0.3894	0.6106	0.3218
ACH-000811	gCSI	ACH-000811	Drug_1493	239117	0.7052	6.327	6.517	0.0486	0.9898	0.2974	2.059	0.3348	0.6652	0.3014
ACH-000885	gCSI	ACH-000885	Drug_1105	238749	0.484	8.355	8.511	0.0506	0.9842	0.3138	2.744	0.3578	0.6422	0.3264
ACH-000551	gCSI	ACH-000551	Drug_895	240571	0.7463	5.63	5.798	0.0684	0.9959	0.1571	0.9734	0.2506	0.7494	0.2068
ACH-000073	gCSI	ACH-000073	Drug_883	239266	0.9931		5.783	0.3513	0.7174	0.9767	4.0	0.0048	0.9952	0.0
ACH-000231	gCSI	ACH-000231	Drug_1163	237351	0.9312		0.0	563.1	0.0494	0.7021	0.0761	0.0689	0.9311	0.0
ACH-000621	gCSI	ACH-000621	Drug_895	240624	0.7746	5.552	5.868	0.0687	0.9938	0.2773	1.111	0.225	0.775	0.1829
ACH-000796	gCSI	ACH-000796	Drug_795	243051	0.5064	7.208	7.228	0.0223	0.9983	0.0826	4.0	0.2953	0.7047	0.2824
ACH-000450	gCSI	ACH-000450	Drug_895	240631	0.7717	5.407	5.5	0.1203	0.9919	0.0955	0.9928	0.2052	0.7948	0.1648
ACH-000881	gCSI	ACH-000881	Drug_895	240632	0.7716	5.626	5.942	0.0363	0.9977	0.2948	1.222	0.2316	0.7684	0.1914
ACH-000555	gCSI	ACH-000555	Drug_1163	237162	0.9574		0.0002	210600.0	0.0004	0.9084	0.0087	0.0426	0.9574	0.0
