DepMap_ID	source	improve_sample_id	improve_chem_id	study	auc	ic50	ec50	ec50se	r2fit	einf	hs	aac1	auc1	dss1
ACH-000288	gCSI	ACH-000288	Drug_1214	242427	0.6872		8.941	0.1429	0.9774	0.6142	0.7821	0.1956	0.8044	0.1274
ACH-000680	gCSI	ACH-000680	Drug_883	239548	0.9143		7.176	0.1241	0.943	0.8382	4.0	0.0923	0.9077	0.0358
ACH-000855	gCSI	ACH-000855	Drug_1105	238590	0.3082	8.797	8.889	0.061	0.9856	0.1505	1.681	0.5268	0.4732	0.4935
ACH-000565	gCSI	ACH-000565	Drug_1163	237463	0.9584	-1.534	0.0	149.1	0.2617	0.2459	0.1917	0.0377	0.9623	0.0
ACH-000927	gCSI	ACH-000927	Drug_1087	242018	0.9645	3.61	3.61	15.24	0.6868	0.0	0.8061	0.0176	0.9824	0.0002
ACH-000364	gCSI	ACH-000364	Drug_895	240761	0.8518	4.823	4.823	0.2463	0.9952	0.0	0.9683	0.0988	0.9012	0.0638
ACH-000906	gCSI	ACH-000906	Drug_1087	242079	0.529	7.239	7.72	0.1585	0.9542	0.2338	0.5694	0.5633	0.4367	0.5147
ACH-000811	gCSI	ACH-000811	Drug_1105	238714	0.5472	7.521	7.989	0.1172	0.9847	0.3179	0.937	0.2651	0.7349	0.214
ACH-000219	gCSI	ACH-000219	Drug_1493	238773	0.4487	7.328	7.334	0.0299	0.9969	0.0077	1.213	0.6819	0.3181	0.6509
ACH-000936	gCSI	ACH-000936	Drug_883	239253	0.711	6.306	6.997	0.0862	0.9814	0.4215	1.164	0.3026	0.6974	0.2496
ACH-000114	gCSI	ACH-000114	Drug_883	239531	0.848	3.535	3.535	14.69	0.6822	0.0	0.2587	0.1351	0.8649	0.0544
ACH-000796	gCSI	ACH-000796	Drug_279	241428	0.9878		3.916	0.0	-0.0	0.9757	0.0	0.0122	0.9878	0.0
ACH-000219	gCSI	ACH-000219	Drug_865	239980	0.2327	8.649	8.651	0.0025	1.0	0.0102	3.371	0.6878	0.3122	0.6749
ACH-000677	gCSI	ACH-000677	Drug_988	237920	0.5029	7.12	7.135	0.0121	0.9992	0.0486	3.064	0.283	0.717	0.2682
ACH-001239	gCSI	ACH-001239	Drug_1493	239164	0.4874	7.076	7.076	0.1128	0.9746	0.0	0.8906	0.6174	0.3826	0.5778
ACH-000864	gCSI	ACH-000864	Drug_1105	238425	0.6722	7.235	7.558	0.0106	0.9991	0.4473	3.025	0.15	0.85	0.1256
ACH-000248	gCSI	ACH-000248	Drug_1105	238382	0.4566	7.998	8.052	0.004	0.9999	0.1953	4.0	0.3225	0.6775	0.3043
ACH-000551	gCSI	ACH-000551	Drug_988	237749	0.4123	7.574	7.578	0.049	0.986	0.0146	3.132	0.4076	0.5924	0.3939
ACH-000910	gCSI	ACH-000910	Drug_1214	242656	0.7425		9.012	0.0958	0.9626	0.6917	4.0	0.1622	0.8378	0.1157
ACH-000111	gCSI	ACH-000111	Drug_1105	238502	0.3173	8.17	8.184	0.0846	0.983	0.0206	1.319	0.4269	0.5731	0.3951
ACH-000277	gCSI	ACH-000277	Drug_795	242942	0.8779		7.326	0.0213	0.9988	0.7797	1.506	0.0767	0.9233	0.0339
ACH-000149	gCSI	ACH-000149	Drug_279	241529	0.951		10.32	0.707	0.195	0.9503	1.509	0.0426	0.9574	0.0
ACH-000667	gCSI	ACH-000667	Drug_435	240927	0.8799		5.745	0.178	0.989	0.5942	0.7329	0.1206	0.8794	0.0651
ACH-000954	gCSI	ACH-000954	Drug_201	243359	0.6723	5.966	5.966	0.0705	0.9906	0.0	1.394	0.2566	0.7434	0.2275
ACH-000996	gCSI	ACH-000996	Drug_501	239729	0.9415		7.3	1.595	0.2196	0.8934	0.6207	0.0629	0.9371	0.0002
ACH-000013	gCSI	ACH-000013	Drug_1163	237440	0.9086	4.309	4.309	9.253	0.5893	0.0	0.8102	0.0342	0.9658	0.0074
ACH-000820	gCSI	ACH-000820	Drug_1163	237519	0.985		4.994	0.0	-0.0	0.9701	0.0	0.015	0.985	0.0
ACH-000886	gCSI	ACH-000886	Drug_435	240890	0.8724	4.511	4.511	1.422	0.9562	0.0	0.6507	0.0979	0.9021	0.0515
ACH-000013	gCSI	ACH-000013	Drug_865	240263	0.807		7.859	0.1224	0.9226	0.6999	4.0	0.1462	0.8538	0.1023
ACH-000906	gCSI	ACH-000906	Drug_865	240058	0.3565	8.441	8.476	0.0133	0.9992	0.1375	4.0	0.5598	0.4402	0.5401
ACH-000212	gCSI	ACH-000212	Drug_883	239205	0.9196	3.332	3.332	16.86	0.6523	0.0	0.3911	0.0564	0.9436	0.0085
ACH-000759	gCSI	ACH-000759	Drug_1214	242653	0.7564	4.954	4.954	11.0	0.8768	0.0	0.3226	0.0651	0.9349	0.0097
ACH-000473	gCSI	ACH-000473	Drug_1105	238687	0.2632	8.441	8.444	0.0446	0.9942	0.0048	1.403	0.5012	0.4988	0.4718
ACH-000024	gCSI	ACH-000024	Drug_988	237843	0.4756	7.146	7.146	0.0281	0.9958	0.0	3.165	0.3005	0.6995	0.2875
ACH-000223	gCSI	ACH-000223	Drug_279	241323	0.9731		4.469	0.0	-0.0	0.9462	0.0	0.0269	0.9731	0.0
ACH-000861	gCSI	ACH-000861	Drug_795	242969	0.4522	7.312	7.314	0.0625	0.9808	0.0082	2.925	0.3416	0.6584	0.3272
ACH-000915	gCSI	ACH-000915	Drug_1493	238959	0.5639	6.718	6.742	0.0168	0.9989	0.0457	1.761	0.5109	0.4891	0.4852
ACH-000183	gCSI	ACH-000183	Drug_1105	238599	0.2846	8.317	8.318	0.0203	0.9987	0.006	3.876	0.4678	0.5322	0.4569
ACH-000936	gCSI	ACH-000936	Drug_988	237634	0.4723	7.395	7.425	0.0197	0.9977	0.0755	2.356	0.3453	0.6547	0.3252
ACH-000139	gCSI	ACH-000139	Drug_1214	242701	0.8114		8.526	0.0957	0.9574	0.75	3.767	0.0998	0.9002	0.0609
ACH-000582	gCSI	ACH-000582	Drug_1163	237215	0.9565		6.94	0.3513	0.5785	0.9113	2.018	0.0451	0.9549	0.0
ACH-000356	gCSI	ACH-000356	Drug_1127	241856	0.5127	7.963	8.092	0.0558	0.9827	0.2856	2.845	0.481	0.519	0.4468
ACH-000148	gCSI	ACH-000148	Drug_1214	242572	0.6781		8.888	0.118	0.9771	0.6019	0.9688	0.1966	0.8034	0.135
ACH-000998	gCSI	ACH-000998	Drug_1087	242062	0.7118		8.067	0.2079	0.9501	0.5569	0.3776	0.3289	0.6711	0.2544
ACH-000759	gCSI	ACH-000759	Drug_1005	238212	0.984		3.252	0.0	-0.0	0.9679	0.0	0.016	0.984	0.0
ACH-000667	gCSI	ACH-000667	Drug_883	239319	0.8945		6.642	0.1458	0.9654	0.7605	1.009	0.1035	0.8965	0.0469
ACH-000637	gCSI	ACH-000637	Drug_1087	242230	0.6096	6.22	6.53	0.5195	0.9747	0.1052	0.3311	0.4362	0.5638	0.3735
ACH-000270	gCSI	ACH-000270	Drug_1005	238128	0.6492	6.105	6.105	1.025	0.9353	0.0	1.825	0.0585	0.9415	0.0394
ACH-000820	gCSI	ACH-000820	Drug_795	243173	0.762	6.349	6.71	0.0037	0.9999	0.473	3.508	0.0982	0.9018	0.0792
ACH-000617	gCSI	ACH-000617	Drug_1087	242290	0.7441	-0.2257	6.969	1.498	0.9395	0.4848	0.211	0.2787	0.7213	0.1986
ACH-000541	gCSI	ACH-000541	Drug_435	240996	0.8931	4.779	5.096	0.0027	1.0	0.415	2.424	0.0638	0.9362	0.0453
ACH-000974	gCSI	ACH-000974	Drug_883	239521	0.9694	3.446	3.446	25.35	0.7964	0.0	0.7605	0.0095	0.9905	0.0
ACH-000849	gCSI	ACH-000849	Drug_279	241436	0.9588		6.397	18.99	0.2564	0.9006	0.3742	0.0134	0.9866	0.0
ACH-000473	gCSI	ACH-000473	Drug_1493	239090	0.5267	6.84	6.84	0.0441	0.9951	0.0	1.179	0.5603	0.4397	0.5265
ACH-000384	gCSI	ACH-000384	Drug_1087	242373	0.6817	6.045	7.573	0.0633	0.9896	0.4644	0.7509	0.3894	0.6106	0.3218
ACH-000148	gCSI	ACH-000148	Drug_895	240545	0.8701	4.445	4.445	2.032	0.9264	0.0	0.5735	0.1061	0.8939	0.0547
ACH-000652	gCSI	ACH-000652	Drug_435	241144	0.8724		5.976	0.1054	0.9811	0.6129	1.19	0.1306	0.8694	0.0845
ACH-000271	gCSI	ACH-000271	Drug_1005	238323	0.9922		4.015	200600.0	-0.125	0.6693	2.251	0.0	1.0	0.0
ACH-000378	gCSI	ACH-000378	Drug_1105	238494	0.6018	7.38	8.042	0.062	0.9933	0.4086	1.114	0.2366	0.7634	0.1883
ACH-000483	gCSI	ACH-000483	Drug_1163	237504	0.95		7.132	0.3931	0.5393	0.9043	4.0	0.0535	0.9465	0.0
ACH-000074	gCSI	ACH-000074	Drug_1105	238587	0.572	7.455	7.787	0.0449	0.9953	0.3218	1.352	0.2258	0.7742	0.1876
ACH-000522	gCSI	ACH-000522	Drug_1005	238355	0.9186	-12.13	0.0	285.5	0.1057	0.4762	0.109	0.0649	0.9351	0.0
ACH-000900	gCSI	ACH-000900	Drug_795	242921	0.4667	7.514	7.558	0.0122	0.9993	0.1006	2.221	0.3673	0.6327	0.3448
ACH-000343	gCSI	ACH-000343	Drug_1005	238088	0.7807	5.287	5.287	7.295	0.8177	0.0	0.928	0.0242	0.9758	0.0033
ACH-000580	gCSI	ACH-000580	Drug_501	239603	0.8915		6.921	0.1291	0.8091	0.7772	4.0	0.1122	0.8878	0.0638
ACH-000800	gCSI	ACH-000800	Drug_1493	238893	0.5745	6.552	6.552	0.0733	0.9901	0.0	1.036	0.486	0.514	0.4475
ACH-000882	gCSI	ACH-000882	Drug_1127	241775	0.4237	7.941	8.047	0.0538	0.9897	0.1456	1.411	0.5642	0.4358	0.5269
ACH-000121	gCSI	ACH-000121	Drug_1493	238887	0.7174	6.236	6.52	0.0865	0.9736	0.3272	1.625	0.3211	0.6789	0.2818
ACH-000480	gCSI	ACH-000480	Drug_988	237736	0.5942	6.932	7.039	0.0599	0.9825	0.1989	2.049	0.2186	0.7814	0.194
ACH-000651	gCSI	ACH-000651	Drug_501	239944	0.9203		7.025	0.2941	0.7383	0.8419	4.0	0.0839	0.9161	0.031
ACH-000144	gCSI	ACH-000144	Drug_1087	242310	0.5799	6.254	6.254	1.872	0.9377	0.0	0.2234	0.4581	0.5419	0.3979
ACH-000307	gCSI	ACH-000307	Drug_795	243108	0.545	7.169	7.216	0.0022	1.0	0.1511	3.337	0.2706	0.7294	0.2536
ACH-000120	gCSI	ACH-000120	Drug_1087	242045	0.1246	11.23	11.23	0.3269	0.991	0.0	0.2311	0.9106	0.0894	0.9007
ACH-000750	gCSI	ACH-000750	Drug_1127	241830	0.4575	7.764	7.86	0.0238	0.9977	0.1568	1.689	0.5163	0.4837	0.4828
ACH-000074	gCSI	ACH-000074	Drug_201	243429	0.7191	5.685	5.685	0.0326	0.9968	0.0	1.867	0.1827	0.8173	0.161
ACH-000786	gCSI	ACH-000786	Drug_1214	242471	0.4179	8.385	8.852	0.0731	0.9953	0.2671	0.7113	0.3559	0.6441	0.2948
ACH-000648	gCSI	ACH-000648	Drug_201	243328	0.7394	5.563	5.563	0.0301	0.9981	0.0	1.724	0.1543	0.8457	0.1311
ACH-000867	gCSI	ACH-000867	Drug_279	241231	0.7409	6.355	6.511	79730.0	-0.0794	0.3811	4.0	0.0002	0.9998	0.0
ACH-000525	gCSI	ACH-000525	Drug_435	240895	0.8491	4.886	4.886	0.6442	0.9304	0.0	1.355	0.0863	0.9137	0.06
ACH-001318	gCSI	ACH-001318	Drug_201	243514	0.7551	5.469	5.469	0.0956	0.9832	0.0	1.83	0.131	0.869	0.1094
ACH-000799	gCSI	ACH-000799	Drug_435	240954	0.9241	3.981	3.981	4.891	0.8365	0.0	0.6479	0.0516	0.9484	0.015
ACH-000650	gCSI	ACH-000650	Drug_795	242991	0.6178	6.992	7.174	0.019	0.9986	0.2774	1.93	0.2225	0.7775	0.194
ACH-000271	gCSI	ACH-000271	Drug_279	241542	0.9263		5.05	1413000.0	-0.125	0.5792	2.314	0.0	1.0	0.0
ACH-000659	gCSI	ACH-000659	Drug_1127	241916	0.5945	7.415	7.571	0.0181	0.9982	0.3186	2.829	0.3656	0.6344	0.3339
ACH-000440	gCSI	ACH-000440	Drug_1493	238799	0.5343	6.931	6.994	0.0934	0.9818	0.0668	0.9925	0.5586	0.4414	0.517
ACH-000822	gCSI	ACH-000822	Drug_501	239911	0.8412		7.202	0.2155	0.8859	0.7023	1.035	0.1712	0.8288	0.1037
ACH-000307	gCSI	ACH-000307	Drug_279	241485	0.8775		0.0	242.6	0.3709	0.5167	0.0682	0.0964	0.9036	0.0046
ACH-000056	gCSI	ACH-000056	Drug_201	243280	0.6276	6.235	6.236	0.0224	0.9983	0.0005	1.778	0.3241	0.6759	0.301
ACH-000679	gCSI	ACH-000679	Drug_1127	241874	0.5688	7.974	8.28	0.038	0.9912	0.3955	2.217	0.4366	0.5634	0.3895
ACH-000274	gCSI	ACH-000274	Drug_1005	238136	0.7511	5.462	5.462	5.002	0.8018	0.0	0.8318	0.0418	0.9582	0.0127
ACH-000616	gCSI	ACH-000616	Drug_1493	238941	0.6701	6.195	6.237	0.0825	0.9557	0.1154	2.691	0.3566	0.6434	0.3368
ACH-000075	gCSI	ACH-000075	Drug_201	243596	0.7788	5.227	5.227	1.441	0.8657	0.0	0.6463	0.1535	0.8465	0.1013
ACH-000257	gCSI	ACH-000257	Drug_1493	238832	0.5791	6.565	6.572	0.0154	0.9987	0.0182	2.274	0.482	0.518	0.463
ACH-000925	gCSI	ACH-000925	Drug_1127	241661	0.4877	7.547	7.617	0.0063	0.9998	0.15	2.219	0.4663	0.5337	0.4396
ACH-000945	gCSI	ACH-000945	Drug_201	243337	0.834	5.454	5.757	0.003	1.0	0.433	2.882	0.1126	0.8874	0.0915
ACH-000483	gCSI	ACH-000483	Drug_1087	242350	0.6637	5.664	5.664	1.382	0.9552	0.0	0.2855	0.3656	0.6344	0.2951
ACH-000665	gCSI	ACH-000665	Drug_895	240717	0.7778	5.533	5.642	0.0218	0.9983	0.1881	1.881	0.2014	0.7986	0.176
ACH-000938	gCSI	ACH-000938	Drug_988	237826	0.3854	7.688	7.688	0.048	0.9924	0.0	4.0	0.4424	0.5576	0.4321
ACH-000094	gCSI	ACH-000094	Drug_201	243375	0.7896	5.253	5.253	0.1579	0.9951	0.0	1.239	0.1026	0.8974	0.0735
ACH-000343	gCSI	ACH-000343	Drug_1163	237282	0.9703	-2.734	0.0	157.2	0.2606	0.3624	0.205	0.0265	0.9735	0.0
ACH-000654	gCSI	ACH-000654	Drug_865	240285	0.2856	8.474	8.484	0.0123	0.9994	0.0441	4.0	0.6224	0.3776	0.609
ACH-000784	gCSI	ACH-000784	Drug_883	239406	0.9409		6.944	0.09	0.9674	0.8796	1.88	0.0614	0.9386	0.0079
ACH-000616	gCSI	ACH-000616	Drug_988	237726	0.4421	7.425	7.432	0.019	0.9966	0.0247	3.095	0.3661	0.6339	0.3519
ACH-000948	gCSI	ACH-000948	Drug_988	237550	0.4678	7.193	7.193	0.0263	0.9975	0.0	4.0	0.3127	0.6873	0.3024
ACH-000092	gCSI	ACH-000092	Drug_1087	242117	0.761	4.182	4.182	6.299	0.8895	0.0	0.204	0.2545	0.7455	0.1717
ACH-000722	gCSI	ACH-000722	Drug_1105	238723	0.8412		7.293	0.1401	0.9416	0.7106	4.0	0.0584	0.9416	0.0366
ACH-000810	gCSI	ACH-000810	Drug_1127	241931	0.5352	8.108	8.302	0.0347	0.9915	0.3518	2.717	0.4721	0.5279	0.4307
ACH-000484	gCSI	ACH-000484	Drug_1163	237545	0.9384	-0.336	0.0	129.7	0.2997	0.0642	0.1775	0.057	0.943	0.0002
ACH-000948	gCSI	ACH-000948	Drug_1127	241581	0.5113	7.171	7.191	0.0381	0.9951	0.081	4.0	0.4016	0.5984	0.3877
ACH-000092	gCSI	ACH-000092	Drug_1127	241708	0.5697	7.371	7.72	0.0597	0.9909	0.3058	1.175	0.399	0.601	0.3495
ACH-000522	gCSI	ACH-000522	Drug_1163	237543	0.9493	1.44	1.44	73.65	0.3918	0.0	0.2647	0.0417	0.9583	0.0
ACH-000900	gCSI	ACH-000900	Drug_1214	242519	0.8349		8.333	0.0774	0.9812	0.7714	1.708	0.0798	0.9202	0.0383
ACH-000681	gCSI	ACH-000681	Drug_865	239983	0.3695	8.353	8.388	0.0042	0.9997	0.1378	4.0	0.5396	0.4604	0.5202
ACH-000858	gCSI	ACH-000858	Drug_1087	242214	0.5527	7.018	7.709	0.1011	0.9864	0.2655	0.4756	0.525	0.475	0.4722
ACH-000616	gCSI	ACH-000616	Drug_1005	238134	0.5994	7.662	7.808	0.0596	0.9891	0.3688	4.0	0.2991	0.7009	0.2709
ACH-000373	gCSI	ACH-000373	Drug_201	243543	0.6696	5.983	5.983	0.009	0.9992	0.0	2.956	0.2576	0.7424	0.2437
ACH-000440	gCSI	ACH-000440	Drug_1127	241616	0.4146	7.818	7.84	0.005	0.9999	0.0851	3.716	0.5554	0.4446	0.5389
ACH-000648	gCSI	ACH-000648	Drug_435	240902	0.8823	4.644	4.644	1.084	0.9491	0.0	1.158	0.0612	0.9388	0.0341
ACH-000925	gCSI	ACH-000925	Drug_1163	237229	0.9934		11.6	0.0	-0.0	0.9868	0.0	0.0066	0.9934	0.0
ACH-000359	gCSI	ACH-000359	Drug_795	243066	0.4626	7.37	7.407	0.1105	0.9702	0.0536	1.299	0.3503	0.6497	0.3172
ACH-000401	gCSI	ACH-000401	Drug_1493	238830	0.5609	6.641	6.644	0.0316	0.9979	0.0036	1.093	0.5077	0.4923	0.4709
ACH-000481	gCSI	ACH-000481	Drug_895	240488	0.7155	5.855	5.895	0.0129	0.9992	0.0991	2.422	0.2824	0.7176	0.2626
ACH-000758	gCSI	ACH-000758	Drug_501	239840	0.9081		7.04	0.2975	0.731	0.8186	4.0	0.0969	0.9031	0.0444
ACH-000522	gCSI	ACH-000522	Drug_1087	242392	0.6158	5.646	7.324	1.476	0.9163	0.2802	0.2127	0.4184	0.5816	0.3538
ACH-000832	gCSI	ACH-000832	Drug_279	241219	0.9399		9.018	0.0	-0.0	0.8798	0.0	0.0601	0.9399	0.0
ACH-000550	gCSI	ACH-000550	Drug_1105	238553	0.2916	8.326	8.344	0.1015	0.9878	0.0166	0.8248	0.4707	0.5293	0.4238
ACH-001318	gCSI	ACH-001318	Drug_988	237860	0.6505	6.648	6.771	0.0616	0.9833	0.2432	2.351	0.1535	0.8465	0.1322
ACH-000113	gCSI	ACH-000113	Drug_1105	238646	0.3104	8.178	8.181	0.0019	1.0	0.0103	3.799	0.4301	0.5699	0.4189
ACH-000781	gCSI	ACH-000781	Drug_1087	242107	0.7853	4.331	6.446	0.2139	0.9728	0.4766	0.6289	0.2422	0.7578	0.1721
ACH-000371	gCSI	ACH-000371	Drug_279	241497	0.5496	6.704	6.704	1563.0	0.8783	0.0005	4.0	0.0018	0.9982	0.0
ACH-000853	gCSI	ACH-000853	Drug_501	239706	0.8981		6.884	0.1965	0.6988	0.788	4.0	0.1047	0.8953	0.0568
ACH-000393	gCSI	ACH-000393	Drug_435	240944	0.9082		5.628	0.4312	0.9314	0.6669	0.8089	0.0886	0.9114	0.0398
ACH-000113	gCSI	ACH-000113	Drug_1127	241870	0.3347	8.016	8.018	0.0063	0.9998	0.0064	4.0	0.6495	0.3505	0.6388
ACH-000371	gCSI	ACH-000371	Drug_895	240690	0.6249	6.39	6.446	0.0431	0.9952	0.0799	1.343	0.4215	0.5785	0.3878
ACH-000867	gCSI	ACH-000867	Drug_1163	237204	0.9897		2.649	0.0	-0.0	0.9793	0.0	0.0103	0.9897	0.0
ACH-000925	gCSI	ACH-000925	Drug_1005	238033	0.6831	5.901	5.901	16.23	0.9995	0.0	4.0	0.0097	0.9903	0.0033
ACH-000652	gCSI	ACH-000652	Drug_795	243169	0.5601	7.491	7.571	0.0302	0.9967	0.2609	4.0	0.3043	0.6957	0.2831
ACH-000522	gCSI	ACH-000522	Drug_795	243197	0.5164	7.48	7.544	0.0279	0.9956	0.1813	3.066	0.3313	0.6687	0.3106
ACH-000976	gCSI	ACH-000976	Drug_865	240156	0.5211	7.603	8.052	0.1469	0.9708	0.2888	0.8332	0.3812	0.6188	0.3235
ACH-000400	gCSI	ACH-000400	Drug_1127	241922	0.527	7.726	7.892	0.0109	0.9994	0.2708	2.038	0.4526	0.5474	0.4159
ACH-000227	gCSI	ACH-000227	Drug_1105	238586	0.537	8.547	8.737	0.0903	0.9719	0.4136	4.0	0.3404	0.6596	0.3053
ACH-000099	gCSI	ACH-000099	Drug_501	239903	0.9254		7.137	0.4256	0.5826	0.8573	4.0	0.0799	0.9201	0.0238
ACH-000745	gCSI	ACH-000745	Drug_865	240245	0.35	8.587	8.691	0.0332	0.9949	0.1684	1.724	0.5859	0.4141	0.5509
ACH-000938	gCSI	ACH-000938	Drug_201	243480	0.6744	5.954	5.954	0.0692	0.9883	0.0	1.556	0.2522	0.7478	0.2261
ACH-000781	gCSI	ACH-000781	Drug_795	242914	0.5422	7.375	7.471	0.0107	0.9993	0.2086	2.445	0.3052	0.6948	0.2807
ACH-000882	gCSI	ACH-000882	Drug_279	241367	0.9657		10.82	0.0	-0.0	0.9314	0.0	0.0343	0.9657	0.0
ACH-000420	gCSI	ACH-000420	Drug_279	241537	0.9756		10.44	3.219	0.0184	0.9748	0.794	0.0212	0.9788	0.0
ACH-000400	gCSI	ACH-000400	Drug_1163	237485	0.8927	4.701	4.731	2580.0	0.4448	0.1185	4.0	0.002	0.998	0.0
ACH-000257	gCSI	ACH-000257	Drug_865	240039	0.4555	7.476	7.49	0.0125	0.9991	0.064	4.0	0.3656	0.6344	0.3528
ACH-000681	gCSI	ACH-000681	Drug_501	239583	0.8053		7.157	0.2842	0.7029	0.63	2.402	0.2092	0.7908	0.1582
ACH-000825	gCSI	ACH-000825	Drug_279	241348	0.9391	-21.4	0.0	461.1	0.0564	0.4991	0.1287	0.0348	0.9652	0.0
ACH-000800	gCSI	ACH-000800	Drug_795	242929	0.4544	7.357	7.37	0.0051	0.9999	0.0286	2.007	0.3489	0.6511	0.3275
ACH-000572	gCSI	ACH-000572	Drug_895	240463	0.7885	5.432	5.601	0.0695	0.9917	0.2086	1.382	0.1908	0.8092	0.1582
ACH-000787	gCSI	ACH-000787	Drug_501	239818	0.8385		7.306	0.2466	0.7554	0.7068	1.967	0.1772	0.8228	0.1176
ACH-000878	gCSI	ACH-000878	Drug_1214	242541	0.7765		8.392	0.0491	0.9936	0.6945	1.474	0.1114	0.8886	0.0668
ACH-000548	gCSI	ACH-000548	Drug_1087	242015	0.7968		6.45	0.4198	0.9576	0.5118	0.456	0.2288	0.7712	0.1493
ACH-000074	gCSI	ACH-000074	Drug_988	237775	0.5031	7.431	7.491	0.0284	0.995	0.1461	2.482	0.3338	0.6662	0.3117
ACH-000065	gCSI	ACH-000065	Drug_865	240257	0.3484	7.933	7.937	0.047	0.9936	0.0069	1.337	0.5042	0.4958	0.4734
ACH-000800	gCSI	ACH-000800	Drug_1105	238490	0.3352	8.167	8.182	0.0392	0.9924	0.0462	2.894	0.4148	0.5852	0.3986
ACH-000355	gCSI	ACH-000355	Drug_1493	238902	0.5473	6.741	6.748	0.0557	0.9912	0.0118	1.362	0.5306	0.4694	0.5001
ACH-000350	gCSI	ACH-000350	Drug_279	241239	0.9892		8.743	0.9104	0.2491	0.9863	4.0	0.0063	0.9937	0.0
ACH-000508	gCSI	ACH-000508	Drug_1087	242059	0.9309		0.0	47.58	0.8133	0.5961	0.1012	0.0726	0.9274	0.0
ACH-000373	gCSI	ACH-000373	Drug_1163	237488	0.8832		6.393	0.0992	0.945	0.7071	4.0	0.1069	0.8931	0.0723
ACH-000655	gCSI	ACH-000655	Drug_1214	242730	0.7828		8.466	0.1228	0.8505	0.7082	4.0	0.1119	0.8881	0.0758
ACH-000903	gCSI	ACH-000903	Drug_1005	238045	0.9186	3.324	3.324	47.96	0.3672	0.0	0.3863	0.0252	0.9748	0.0
ACH-000096	gCSI	ACH-000096	Drug_895	240464	0.6674	6.037	6.123	0.1109	0.9924	0.0669	0.7278	0.3584	0.6416	0.3044
ACH-000900	gCSI	ACH-000900	Drug_201	243324	0.7428	5.695	5.74	0.0084	0.9997	0.1129	2.485	0.1726	0.8274	0.1543
ACH-000310	gCSI	ACH-000310	Drug_501	239765	0.9484		6.749	0.3188	0.7271	0.8873	4.0	0.0516	0.9484	0.0052
ACH-000334	gCSI	ACH-000334	Drug_1087	242064	0.9913		4.242	242.6	0.9998	0.7932	3.943	0.0001	0.9999	0.0
ACH-000786	gCSI	ACH-000786	Drug_895	240444	0.6443	6.331	6.408	0.0269	0.9979	0.1137	1.456	0.3971	0.6029	0.3644
ACH-000481	gCSI	ACH-000481	Drug_201	243320	0.7334	5.626	5.632	0.0013	1.0	0.0197	3.041	0.1627	0.8373	0.149
ACH-000971	gCSI	ACH-000971	Drug_279	241330	0.9808		12.0	0.0	-0.0	0.9615	0.0	0.0192	0.9808	0.0
ACH-000832	gCSI	ACH-000832	Drug_201	243244	0.6128	6.323	6.323	0.0463	0.9924	0.0	1.778	0.347	0.653	0.3239
ACH-000433	gCSI	ACH-000433	Drug_988	237585	0.5319	6.85	6.857	0.03	0.9962	0.0169	2.188	0.2215	0.7785	0.2024
ACH-000465	gCSI	ACH-000465	Drug_1214	242739	0.8491		8.19	5.551	0.5535	0.7648	0.2681	0.0943	0.9057	0.0146
ACH-000118	gCSI	ACH-000118	Drug_435	240965	0.9008	4.553	4.553	2.294	0.9239	0.0	1.471	0.0368	0.9632	0.0172
ACH-000572	gCSI	ACH-000572	Drug_1105	238453	0.5136	7.924	8.175	0.0543	0.99	0.3009	1.591	0.303	0.697	0.2657
ACH-000525	gCSI	ACH-000525	Drug_1493	238882	0.6331	6.406	6.484	0.0543	0.9912	0.1138	1.446	0.4146	0.5854	0.3815
ACH-000627	gCSI	ACH-000627	Drug_1005	238196	0.9103	2.514	2.514	70.2	0.2448	0.0	0.2652	0.0433	0.9567	0.0001
ACH-000310	gCSI	ACH-000310	Drug_1493	238958	0.4262	7.581	7.606	0.0592	0.9794	0.0452	1.642	0.7253	0.2747	0.6989
ACH-000945	gCSI	ACH-000945	Drug_279	241312	0.9257	0.8847	0.8847	249.8	0.1707	0.0	0.1969	0.0286	0.9714	0.0
ACH-000858	gCSI	ACH-000858	Drug_1214	242618	0.6759		9.033	0.0876	0.9882	0.6088	0.8914	0.2075	0.7925	0.1414
ACH-000684	gCSI	ACH-000684	Drug_883	239383	0.881	4.326	4.326	7.113	0.6705	0.0	0.5636	0.0698	0.9302	0.0249
ACH-000781	gCSI	ACH-000781	Drug_1214	242512	0.5989	7.587	8.659	0.0218	0.9987	0.4829	1.367	0.2245	0.7755	0.1778
ACH-000120	gCSI	ACH-000120	Drug_279	241233	0.5886	6.443	6.443	3.078	0.9023	0.0	0.5559	0.0808	0.9192	0.0329
ACH-000009	gCSI	ACH-000009	Drug_435	240805	0.8307		6.337	0.5397	0.8652	0.5694	0.6174	0.1887	0.8113	0.1181
ACH-000756	gCSI	ACH-000756	Drug_1214	242494	0.6098		8.759	0.194	0.9592	0.5034	0.8471	0.2294	0.7706	0.1679
ACH-000614	gCSI	ACH-000614	Drug_1105	238689	0.4704	7.854	8.128	0.1377	0.9718	0.229	0.9683	0.3264	0.6736	0.2777
ACH-000787	gCSI	ACH-000787	Drug_1127	241833	0.4172	8.287	8.379	0.0157	0.9979	0.2013	2.451	0.5974	0.4026	0.5653
